countyfp,key,value,quarter,year.quarter,Name,Dem_Desc,edr,planning.region,mif
165,avg_estab,308,1,2016.1,Watonwan,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,avg_estab,311,1,2015.1,Watonwan,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,avg_estab,314,1,2014.1,Watonwan,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,avg_estab,320,1,2013.1,Watonwan,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,avg_estab,330,1,2012.1,Watonwan,Town/rural mix,EDR 9 - South Central,Southwest,SE
167,avg_estab,200,1,2021.1,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,avg_estab,203,1,2020.1,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,avg_estab,208,1,2019.1,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,avg_estab,210,1,2018.1,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,avg_estab,205,1,2017.1,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,avg_estab,208,1,2016.1,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,avg_estab,210,1,2015.1,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,avg_estab,212,1,2014.1,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,avg_estab,216,1,2013.1,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,avg_estab,214,1,2012.1,Wilkin,Town/rural mix,EDR 4 - West Central,Northwest,WC
169,avg_estab,1174,1,2021.1,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,avg_estab,1169,1,2020.1,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,avg_estab,1159,1,2019.1,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,avg_estab,1159,1,2018.1,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,avg_estab,1141,1,2017.1,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,avg_estab,1127,1,2016.1,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,avg_estab,1157,1,2015.1,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,avg_estab,1166,1,2014.1,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,avg_estab,1175,1,2013.1,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,avg_estab,1180,1,2012.1,Winona,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
171,avg_estab,3459,1,2021.1,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,avg_estab,3418,1,2020.1,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,avg_estab,3299,1,2019.1,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,avg_estab,3214,1,2018.1,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,avg_estab,3038,1,2017.1,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,avg_estab,2944,1,2016.1,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,avg_estab,2989,1,2015.1,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,avg_estab,3018,1,2014.1,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,avg_estab,2956,1,2013.1,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,avg_estab,3023,1,2012.1,Wright,Urban/town/rural mix,EDR 7W- Central,Central,EC
173,avg_estab,357,1,2021.1,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,avg_estab,360,1,2020.1,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,avg_estab,361,1,2019.1,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,avg_estab,353,1,2018.1,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,avg_estab,344,1,2017.1,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,avg_estab,342,1,2016.1,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,avg_estab,335,1,2015.1,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,avg_estab,340,1,2014.1,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,avg_estab,350,1,2013.1,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,avg_estab,359,1,2012.1,Yellow Medicine,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
001,avg_estab,470,2,2021.2,Aitkin,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,avg_estab,464,2,2020.2,Aitkin,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,avg_estab,448,2,2019.2,Aitkin,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,avg_estab,444,2,2018.2,Aitkin,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,avg_estab,436,2,2017.2,Aitkin,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,avg_estab,424,2,2016.2,Aitkin,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,avg_estab,434,2,2015.2,Aitkin,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,avg_estab,434,2,2014.2,Aitkin,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,avg_estab,452,2,2013.2,Aitkin,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,avg_estab,445,2,2012.2,Aitkin,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
003,avg_estab,7985,2,2021.2,Anoka,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,avg_estab,7839,2,2020.2,Anoka,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,avg_estab,7630,2,2019.2,Anoka,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,avg_estab,7434,2,2018.2,Anoka,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,avg_estab,7089,2,2017.2,Anoka,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,avg_estab,6731,2,2016.2,Anoka,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,avg_estab,6736,2,2015.2,Anoka,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,avg_estab,6880,2,2014.2,Anoka,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,avg_estab,6932,2,2013.2,Anoka,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,avg_estab,6882,2,2012.2,Anoka,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
005,avg_estab,1069,2,2021.2,Becker,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,avg_estab,1047,2,2020.2,Becker,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,avg_estab,1028,2,2019.2,Becker,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,avg_estab,1021,2,2018.2,Becker,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,avg_estab,992,2,2017.2,Becker,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,avg_estab,987,2,2016.2,Becker,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,avg_estab,1028,2,2015.2,Becker,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,avg_estab,1023,2,2014.2,Becker,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,avg_estab,1110,2,2013.2,Becker,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,avg_estab,1116,2,2012.2,Becker,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
007,avg_estab,1254,2,2021.2,Beltrami,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,avg_estab,1249,2,2020.2,Beltrami,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,avg_estab,1232,2,2019.2,Beltrami,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,avg_estab,1222,2,2018.2,Beltrami,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,avg_estab,1194,2,2017.2,Beltrami,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,avg_estab,1157,2,2016.2,Beltrami,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,avg_estab,1170,2,2015.2,Beltrami,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,avg_estab,1185,2,2014.2,Beltrami,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,avg_estab,1217,2,2013.2,Beltrami,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,avg_estab,1218,2,2012.2,Beltrami,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
009,avg_estab,1016,2,2021.2,Benton,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,avg_estab,1018,2,2020.2,Benton,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,avg_estab,985,2,2019.2,Benton,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,avg_estab,970,2,2018.2,Benton,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,avg_estab,943,2,2017.2,Benton,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,avg_estab,907,2,2016.2,Benton,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,avg_estab,936,2,2015.2,Benton,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,avg_estab,934,2,2014.2,Benton,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,avg_estab,961,2,2013.2,Benton,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,avg_estab,942,2,2012.2,Benton,Urban/town/rural mix,EDR 7W- Central,Central,EC
011,avg_estab,206,2,2021.2,Big Stone,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,avg_estab,207,2,2020.2,Big Stone,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,avg_estab,205,2,2019.2,Big Stone,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,avg_estab,200,2,2018.2,Big Stone,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,avg_estab,207,2,2017.2,Big Stone,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,avg_estab,209,2,2016.2,Big Stone,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,avg_estab,202,2,2015.2,Big Stone,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,avg_estab,205,2,2014.2,Big Stone,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,avg_estab,217,2,2013.2,Big Stone,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,avg_estab,211,2,2012.2,Big Stone,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
013,avg_estab,2053,2,2021.2,Blue Earth,Entirely urban,EDR 9 - South Central,Southwest,SE
013,avg_estab,2062,2,2020.2,Blue Earth,Entirely urban,EDR 9 - South Central,Southwest,SE
013,avg_estab,2057,2,2019.2,Blue Earth,Entirely urban,EDR 9 - South Central,Southwest,SE
013,avg_estab,2039,2,2018.2,Blue Earth,Entirely urban,EDR 9 - South Central,Southwest,SE
013,avg_estab,2012,2,2017.2,Blue Earth,Entirely urban,EDR 9 - South Central,Southwest,SE
013,avg_estab,1907,2,2016.2,Blue Earth,Entirely urban,EDR 9 - South Central,Southwest,SE
013,avg_estab,1956,2,2015.2,Blue Earth,Entirely urban,EDR 9 - South Central,Southwest,SE
013,avg_estab,1946,2,2014.2,Blue Earth,Entirely urban,EDR 9 - South Central,Southwest,SE
013,avg_estab,1958,2,2013.2,Blue Earth,Entirely urban,EDR 9 - South Central,Southwest,SE
013,avg_estab,1966,2,2012.2,Blue Earth,Entirely urban,EDR 9 - South Central,Southwest,SE
015,avg_estab,854,2,2021.2,Brown,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,avg_estab,838,2,2020.2,Brown,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,avg_estab,822,2,2019.2,Brown,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,avg_estab,824,2,2018.2,Brown,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,avg_estab,808,2,2017.2,Brown,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,avg_estab,794,2,2016.2,Brown,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,avg_estab,808,2,2015.2,Brown,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,avg_estab,803,2,2014.2,Brown,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,avg_estab,829,2,2013.2,Brown,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,avg_estab,808,2,2012.2,Brown,Town/rural mix,EDR 9 - South Central,Southwest,SE
017,avg_estab,757,2,2021.2,Carlton,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,avg_estab,752,2,2020.2,Carlton,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,avg_estab,747,2,2019.2,Carlton,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,avg_estab,734,2,2018.2,Carlton,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,avg_estab,724,2,2017.2,Carlton,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,avg_estab,714,2,2016.2,Carlton,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,avg_estab,732,2,2015.2,Carlton,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,avg_estab,744,2,2014.2,Carlton,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,avg_estab,759,2,2013.2,Carlton,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,avg_estab,753,2,2012.2,Carlton,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
019,avg_estab,2603,2,2021.2,Carver,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,avg_estab,2558,2,2020.2,Carver,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,avg_estab,2536,2,2019.2,Carver,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,avg_estab,2489,2,2018.2,Carver,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,avg_estab,2377,2,2017.2,Carver,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,avg_estab,2238,2,2016.2,Carver,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,avg_estab,2234,2,2015.2,Carver,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,avg_estab,2265,2,2014.2,Carver,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,avg_estab,2242,2,2013.2,Carver,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,avg_estab,2202,2,2012.2,Carver,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
021,avg_estab,909,2,2021.2,Cass,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,avg_estab,891,2,2020.2,Cass,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,avg_estab,886,2,2019.2,Cass,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,avg_estab,898,2,2018.2,Cass,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,avg_estab,851,2,2017.2,Cass,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,avg_estab,818,2,2016.2,Cass,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,avg_estab,819,2,2015.2,Cass,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,avg_estab,830,2,2014.2,Cass,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,avg_estab,848,2,2013.2,Cass,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,avg_estab,847,2,2012.2,Cass,Town/rural mix,EDR 5 - North Central,Northwest,EC
023,avg_estab,416,2,2021.2,Chippewa,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,avg_estab,427,2,2020.2,Chippewa,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,avg_estab,428,2,2019.2,Chippewa,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,avg_estab,433,2,2018.2,Chippewa,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,avg_estab,424,2,2017.2,Chippewa,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,avg_estab,420,2,2016.2,Chippewa,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,avg_estab,420,2,2015.2,Chippewa,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,avg_estab,422,2,2014.2,Chippewa,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,avg_estab,441,2,2013.2,Chippewa,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,avg_estab,440,2,2012.2,Chippewa,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
025,avg_estab,1259,2,2021.2,Chisago,Entirely urban,EDR 7E- East Central,Central,EC
025,avg_estab,1215,2,2020.2,Chisago,Entirely urban,EDR 7E- East Central,Central,EC
025,avg_estab,1192,2,2019.2,Chisago,Entirely urban,EDR 7E- East Central,Central,EC
025,avg_estab,1158,2,2018.2,Chisago,Entirely urban,EDR 7E- East Central,Central,EC
025,avg_estab,1100,2,2017.2,Chisago,Entirely urban,EDR 7E- East Central,Central,EC
025,avg_estab,1068,2,2016.2,Chisago,Entirely urban,EDR 7E- East Central,Central,EC
025,avg_estab,1069,2,2015.2,Chisago,Entirely urban,EDR 7E- East Central,Central,EC
025,avg_estab,1119,2,2014.2,Chisago,Entirely urban,EDR 7E- East Central,Central,EC
025,avg_estab,1144,2,2013.2,Chisago,Entirely urban,EDR 7E- East Central,Central,EC
025,avg_estab,1128,2,2012.2,Chisago,Entirely urban,EDR 7E- East Central,Central,EC
027,avg_estab,1408,2,2021.2,Clay,Entirely urban,EDR 4 - West Central,Northwest,WC
027,avg_estab,1397,2,2020.2,Clay,Entirely urban,EDR 4 - West Central,Northwest,WC
027,avg_estab,1382,2,2019.2,Clay,Entirely urban,EDR 4 - West Central,Northwest,WC
027,avg_estab,1395,2,2018.2,Clay,Entirely urban,EDR 4 - West Central,Northwest,WC
027,avg_estab,1344,2,2017.2,Clay,Entirely urban,EDR 4 - West Central,Northwest,WC
027,avg_estab,1303,2,2016.2,Clay,Entirely urban,EDR 4 - West Central,Northwest,WC
027,avg_estab,1331,2,2015.2,Clay,Entirely urban,EDR 4 - West Central,Northwest,WC
027,avg_estab,1315,2,2014.2,Clay,Entirely urban,EDR 4 - West Central,Northwest,WC
027,avg_estab,1337,2,2013.2,Clay,Entirely urban,EDR 4 - West Central,Northwest,WC
027,avg_estab,1330,2,2012.2,Clay,Entirely urban,EDR 4 - West Central,Northwest,WC
029,avg_estab,225,2,2021.2,Clearwater,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
029,avg_estab,225,2,2020.2,Clearwater,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
029,avg_estab,226,2,2019.2,Clearwater,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
029,avg_estab,226,2,2018.2,Clearwater,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
029,avg_estab,218,2,2017.2,Clearwater,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
029,avg_estab,212,2,2016.2,Clearwater,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
029,avg_estab,215,2,2015.2,Clearwater,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
029,avg_estab,217,2,2014.2,Clearwater,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
029,avg_estab,218,2,2013.2,Clearwater,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
029,avg_estab,221,2,2012.2,Clearwater,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
031,avg_estab,316,2,2021.2,Cook,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
031,avg_estab,316,2,2020.2,Cook,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
031,avg_estab,310,2,2019.2,Cook,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
031,avg_estab,311,2,2018.2,Cook,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
031,avg_estab,294,2,2017.2,Cook,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
031,avg_estab,291,2,2016.2,Cook,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
031,avg_estab,292,2,2015.2,Cook,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
031,avg_estab,293,2,2014.2,Cook,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
031,avg_estab,313,2,2013.2,Cook,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
031,avg_estab,313,2,2012.2,Cook,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
033,avg_estab,426,2,2021.2,Cottonwood,Town/rural mix,EDR 8 - Southwest,Southwest,SW
033,avg_estab,419,2,2020.2,Cottonwood,Town/rural mix,EDR 8 - Southwest,Southwest,SW
033,avg_estab,396,2,2019.2,Cottonwood,Town/rural mix,EDR 8 - Southwest,Southwest,SW
033,avg_estab,396,2,2018.2,Cottonwood,Town/rural mix,EDR 8 - Southwest,Southwest,SW
033,avg_estab,384,2,2017.2,Cottonwood,Town/rural mix,EDR 8 - Southwest,Southwest,SW
033,avg_estab,379,2,2016.2,Cottonwood,Town/rural mix,EDR 8 - Southwest,Southwest,SW
033,avg_estab,385,2,2015.2,Cottonwood,Town/rural mix,EDR 8 - Southwest,Southwest,SW
033,avg_estab,390,2,2014.2,Cottonwood,Town/rural mix,EDR 8 - Southwest,Southwest,SW
033,avg_estab,401,2,2013.2,Cottonwood,Town/rural mix,EDR 8 - Southwest,Southwest,SW
033,avg_estab,396,2,2012.2,Cottonwood,Town/rural mix,EDR 8 - Southwest,Southwest,SW
035,avg_estab,2215,2,2021.2,Crow Wing,Town/rural mix,EDR 5 - North Central,Northwest,EC
035,avg_estab,2185,2,2020.2,Crow Wing,Town/rural mix,EDR 5 - North Central,Northwest,EC
035,avg_estab,2152,2,2019.2,Crow Wing,Town/rural mix,EDR 5 - North Central,Northwest,EC
035,avg_estab,2159,2,2018.2,Crow Wing,Town/rural mix,EDR 5 - North Central,Northwest,EC
035,avg_estab,2112,2,2017.2,Crow Wing,Town/rural mix,EDR 5 - North Central,Northwest,EC
035,avg_estab,2047,2,2016.2,Crow Wing,Town/rural mix,EDR 5 - North Central,Northwest,EC
035,avg_estab,2047,2,2015.2,Crow Wing,Town/rural mix,EDR 5 - North Central,Northwest,EC
035,avg_estab,2072,2,2014.2,Crow Wing,Town/rural mix,EDR 5 - North Central,Northwest,EC
035,avg_estab,2082,2,2013.2,Crow Wing,Town/rural mix,EDR 5 - North Central,Northwest,EC
035,avg_estab,2065,2,2012.2,Crow Wing,Town/rural mix,EDR 5 - North Central,Northwest,EC
037,avg_estab,10806,2,2021.2,Dakota,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
037,avg_estab,10722,2,2020.2,Dakota,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
037,avg_estab,10509,2,2019.2,Dakota,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
037,avg_estab,10226,2,2018.2,Dakota,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
037,avg_estab,9843,2,2017.2,Dakota,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
037,avg_estab,9440,2,2016.2,Dakota,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
037,avg_estab,9503,2,2015.2,Dakota,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
037,avg_estab,9563,2,2014.2,Dakota,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
037,avg_estab,9672,2,2013.2,Dakota,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
037,avg_estab,9558,2,2012.2,Dakota,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
039,avg_estab,458,2,2021.2,Dodge,Entirely urban,EDR 10 - Southeast,Southeast,SE
039,avg_estab,453,2,2020.2,Dodge,Entirely urban,EDR 10 - Southeast,Southeast,SE
039,avg_estab,461,2,2019.2,Dodge,Entirely urban,EDR 10 - Southeast,Southeast,SE
039,avg_estab,453,2,2018.2,Dodge,Entirely urban,EDR 10 - Southeast,Southeast,SE
039,avg_estab,438,2,2017.2,Dodge,Entirely urban,EDR 10 - Southeast,Southeast,SE
039,avg_estab,426,2,2016.2,Dodge,Entirely urban,EDR 10 - Southeast,Southeast,SE
039,avg_estab,443,2,2015.2,Dodge,Entirely urban,EDR 10 - Southeast,Southeast,SE
039,avg_estab,445,2,2014.2,Dodge,Entirely urban,EDR 10 - Southeast,Southeast,SE
039,avg_estab,439,2,2013.2,Dodge,Entirely urban,EDR 10 - Southeast,Southeast,SE
